,AU06_r,AU12_r
27,2.25677,3.00772
127,0.541669,1.47767
227,0.152596,0.30408
327,0.6318159999999999,1.90703
536,0.530496,0.00965392
701,0.1573,0.598837
801,0.0,0.0379743
901,0.299161,0.604308
1001,0.0,0.0
1101,0.0,0.0
1201,0.0,0.0
1301,0.6824180000000001,1.2751
1403,0.0,0.636868
1503,0.0,0.21448499999999998
1603,0.0,0.0
1703,0.0,0.0
1803,2.30298,3.32265
1903,0.0,0.214088
2003,0.0,0.0
2103,0.0,0.0
2203,0.0,0.0
2303,0.0,0.0
2403,0.0,0.0
2509,0.0,0.0
2609,0.0,0.0417831
2709,0.0,0.0
2809,0.0,0.0
2909,0.0,0.0
3009,0.0,0.0
3109,0.0,0.0
3209,0.0,0.155717
3310,0.0,0.0
3410,0.255483,0.31796599999999997
3510,0.623026,0.8880950000000001
3610,0.0,0.0
3710,0.0,0.0
3810,0.0,0.0
3910,0.0,0.0
4010,0.0,0.0
4114,0.0,0.0
4214,0.0,0.0
4314,0.0,0.0
4414,0.0,0.0
4523,0.0,0.0
4623,0.0,0.0
4723,0.0,0.0
4823,0.0,0.0
4923,0.0,0.0
5036,0.0,0.0
5136,0.0,0.0
5236,0.0,0.0
45,1.5464,2.01145
210,0.895553,0.887659
390,0.927414,0.542415
598,1.2522,0.724155
940,1.0090700000000001,0.45740200000000003
1106,1.1838799999999998,1.54958
1208,1.2144700000000002,1.1338700000000002
1325,0.959231,0.635205
1437,2.32998,1.72278
1573,1.35763,1.60833
1680,2.08467,1.09758
1922,1.47365,1.8056400000000001
2033,1.81099,0.5721609999999999
2140,1.5088700000000002,1.7558900000000002
2259,0.864065,0.567783
2382,1.62709,1.5034100000000001
2526,1.19943,0.782021
2649,0.721839,0.9034049999999999
2813,1.7587,2.42875
2952,0.643316,0.7242689999999999
3074,1.16208,0.21801500000000001
3261,0.81926,1.17854
3408,1.27118,1.50229
3508,1.42155,1.04045
3609,1.34398,1.76475
3710,0.8424510000000001,0.976153
3946,1.89642,1.62018
4046,1.81149,1.33235
4148,1.7329,1.54217
4248,1.42695,1.20401
4348,1.8242599999999998,1.3699700000000001
4450,0.961256,1.06202
4589,1.84275,2.35184
4721,1.2264,1.2957299999999998
4822,0.839147,1.3798700000000002
4922,0.81516,1.0564799999999999
5022,0.472524,0.39218200000000003
5134,1.23919,1.3966399999999999
5237,1.2185,0.984258
5345,1.53419,1.33295
5452,0.7661560000000001,0.886949
5554,0.558084,0.6262260000000001
2464,0.880416,0.383815
3306,0.23314899999999997,0.67818
3853,0.383752,0.537926
5075,1.8640900000000002,1.44268
650,1.31588,0.573577
861,0.905488,0.562048
1190,1.74856,1.57446
1325,1.9914,1.44414
1537,3.03246,3.197
1762,1.0615700000000001,1.53108
1897,1.0364200000000001,1.24519
2300,2.83829,3.2246599999999996
2417,1.13656,1.1981899999999999
2517,1.00389,0.737924
2617,1.28595,0.9570190000000001
2732,0.89954,0.771545
2866,2.21129,1.98786
2982,0.73626,0.51572
3148,2.3673599999999997,2.7131
3263,1.02859,0.820132
3364,1.4477799999999998,1.05416
3475,1.26779,0.952498
3702,1.4353,1.0265600000000001
4195,0.926695,0.5913729999999999
4295,1.16644,0.691493
4396,1.17854,0.975794
4535,1.5312,0.680723
4655,0.503364,0.6507229999999999
4810,1.61194,1.22856
4918,1.6463700000000001,1.04798
5045,1.9196900000000001,1.5421200000000002
5192,0.972759,0.6048140000000001
5292,0.940729,0.9002879999999999
5427,0.9832120000000001,0.691458
155,0.167044,0.016907299999999997
256,0.0,0.0775607
373,0.0,0.47228400000000004
508,0.0,0.32201399999999997
626,0.0,0.131082
779,0.0,0.128374
907,0.0,0.322594
1061,0.233961,0.42403
1177,0.07402310000000001,0.645629
1305,0.0,0.457251
1452,0.579407,1.05758
1553,0.9763270000000001,1.96628
1655,0.233719,0.742567
1760,0.172727,0.856094
1962,0.14951199999999998,0.0628263
2082,0.0,0.422991
2240,0.212604,1.04863
2343,0.0,0.62246
2464,0.00262883,0.536676
2750,0.038458400000000004,0.538673
2869,0.0,0.21582800000000002
3057,0.06688279999999999,0.45406899999999994
3400,0.6566,0.7442449999999999
3521,0.0231086,0.6016020000000001
3624,0.267258,0.24129299999999998
3724,0.160349,0.389338
3824,0.720776,1.01894
3927,0.100084,0.430753
4027,0.124578,0.24185700000000002
4155,0.271716,0.319073
4279,0.382836,0.780204
4423,0.0,0.0208832
4524,0.07379880000000001,0.0
4630,0.1195,0.463149
4806,0.164895,0.88992
4963,0.0309993,0.6856909999999999
5071,0.0151871,0.724188
5171,0.0,0.6680470000000001
5285,0.156409,0.7044600000000001
5387,0.017426,0.37602399999999997
30,0.8942,2.3138
146,0.0,0.811496
282,0.0652415,0.358741
382,0.0,0.36625599999999997
493,0.0,0.357568
593,1.1924,1.9062299999999999
693,1.12333,2.44352
868,0.6988,1.72131
971,1.03691,1.72395
1071,1.92897,3.44129
1171,0.686584,1.53175
1271,0.00193,0.696858
1371,0.652091,1.2492
1471,0.766271,1.58785
1571,0.867158,1.8851
1671,1.2269,2.64331
1771,0.0,0.945544
1871,0.884109,1.29111
1971,0.262982,1.15087
2071,0.627603,1.39378
2171,0.688872,0.784044
2271,0.2541,1.28169
2372,0.346837,1.29378
2472,1.50086,2.8305700000000003
2572,0.380992,1.26947
2672,0.296898,1.26476
2772,1.73957,2.82213
2872,0.247925,1.1585299999999998
2972,0.6906140000000001,1.9075
3072,0.549804,1.44526
3172,0.741892,0.785557
3272,0.0,0.855556
3372,0.0,0.8649870000000001
3472,0.0,0.9864459999999999
3572,0.34815100000000004,1.4481
3672,1.27144,2.24494
3772,1.01376,1.65615
3872,0.787754,2.2671099999999997
3972,1.58028,2.65024
4072,0.430896,1.18652
4172,0.417023,0.911601
4272,0.0,0.669353
4372,2.43677,3.49569
4472,0.0,0.47682700000000006
4572,0.9570129999999999,1.95764
4672,0.840676,1.5367899999999999
4772,1.39196,2.37541
4872,0.846158,1.8564900000000002
4972,0.211459,1.3286200000000001
5072,1.0204,2.00203
5172,1.0635299999999999,2.02326
99,1.57526,1.51226
199,1.07579,1.0282799999999999
299,0.360725,0.5354359999999999
425,1.6235899999999999,0.0
525,0.676715,0.149981
625,0.8173050000000001,0.22528800000000002
725,0.640976,0.134973
825,0.650296,0.0166099
925,0.977712,0.439852
1027,1.0969200000000001,0.605879
1127,0.63022,0.155861
1227,0.018034,0.00458505
1327,2.58639,2.44919
1427,0.834385,0.568045
1527,0.63256,0.722924
1627,0.7380939999999999,0.220676
1729,0.823342,0.380956
1829,0.5184350000000001,0.117999
1934,1.0056399999999999,0.208139
2049,0.698442,0.641474
2277,2.11568,1.44452
2377,0.898228,1.10359
2477,0.38204099999999996,0.37199299999999996
2577,0.39310100000000003,0.364458
2677,0.413084,0.264443
2777,0.64252,0.105172
2877,0.191155,0.048821300000000005
2977,0.12111500000000001,0.0
3077,0.253819,0.0320397
3177,0.282012,0.123476
3277,0.327306,0.0
3377,0.427663,0.47652700000000003
3477,0.903645,0.860778
3577,0.379737,0.143623
3678,0.78977,0.6207729999999999
3778,1.4561600000000001,0.7221920000000001
3880,1.25337,0.47604799999999997
4034,0.747002,0.28434
4138,0.6218319999999999,0.596066
4238,0.286308,0.0105744
4339,0.555082,0.148355
4439,0.8695809999999999,0.582675
4539,0.833656,0.168216
4639,0.41707799999999995,0.11821500000000001
4753,0.193947,0.82325
4853,0.449636,0.47957700000000003
4953,0.157701,0.622448
5053,0.0372843,0.00757933
5155,0.547242,0.14056300000000002
5257,0.07914739999999999,0.391226
5358,1.7820799999999999,0.871401
5458,0.839842,0.372226
5558,1.00714,0.6669
25,0.0,0.0
125,2.4454599999999997,2.9927799999999998
225,0.045228899999999995,0.136232
325,0.0,0.09328510000000001
425,0.0249006,0.0
525,0.0,0.0123771
625,0.0,0.314874
725,0.032304900000000004,0.42968199999999995
825,0.38073,0.225516
925,0.0,0.0
1038,0.0,0.054268899999999995
1138,0.0,0.0
1238,0.0,0.21783000000000002
1338,0.429388,1.0527799999999998
1438,1.21319,1.24946
1538,0.7837609999999999,1.32075
1639,0.395863,0.42742299999999994
1739,1.4153200000000001,1.6579
1841,2.37951,2.66627
1941,2.44463,3.17423
2041,1.0474,1.06552
2141,1.92755,2.85437
2258,0.17003,0.314432
2358,1.44429,1.8195
2458,0.0,0.0
2558,0.156023,0.0638504
2658,1.3613600000000001,1.5542200000000002
2758,0.24220100000000003,0.137952
2858,2.7125,2.90633
2958,2.5945400000000003,3.29777
3058,1.41011,1.47309
3158,0.8706370000000001,1.04235
3265,0.191723,0.145565
3403,0.31589,0.49498500000000006
3503,0.0,0.0209002
3603,0.378776,0.271328
3703,0.12271099999999999,0.47751099999999996
3803,0.748668,0.793859
3907,0.097684,0.0
4007,0.0,0.0423043
4107,0.102355,0.0
4207,0.0700219,0.0
4307,0.186331,0.0331918
4407,0.0,0.0
4507,0.706964,1.03191
4607,0.879885,0.9810909999999999
4707,0.165916,0.586787
4807,0.09812960000000001,0.0
4909,0.552238,0.470396
5009,0.019712999999999998,0.08935139999999998
5110,0.0557404,0.0
5210,1.29332,1.21571
5318,0.11390499999999999,0.764402
5418,0.04155759999999999,0.512808
5518,0.0,0.0303138
5618,1.07371,0.736549
97,0.9789969999999999,2.1181099999999997
198,0.6975140000000001,1.46092
301,0.6153069999999999,1.62805
401,0.6545920000000001,1.59195
675,0.774421,2.1887
778,0.132243,1.19375
880,0.034830099999999996,1.13668
1106,0.7608229999999999,2.14183
1239,0.898917,2.22274
1438,1.3571,3.1179900000000003
1642,0.284057,0.927474
1777,0.518157,1.5885200000000002
1950,0.794253,1.7392900000000002
2073,0.288851,0.936112
2221,0.27365500000000004,1.0528600000000001
2359,0.359045,1.85243
2460,0.511782,1.39554
2563,0.977958,2.0030099999999997
2687,0.509728,1.12562
2803,0.727664,1.7443
2904,0.463182,1.6002299999999998
3004,0.555372,1.29198
3108,0.600511,1.6494099999999998
3209,0.157164,0.860187
3310,0.0181865,0.6848770000000001
3426,0.666018,1.25235
3528,0.594527,1.43173
3628,0.180676,1.03294
3728,0.36070599999999997,1.03481
3828,0.338329,1.19529
3966,0.353146,1.2944799999999999
4150,0.136195,1.19878
4255,0.45477700000000004,1.35458
4355,0.0,0.104853
4456,0.0719889,0.522867
4575,0.786956,1.17973
4699,0.0,0.912768
4799,0.37802199999999997,1.51647
4913,1.18056,2.4780900000000003
5033,0.140099,1.13743
5141,0.554329,1.78381
5241,0.6174689999999999,1.15666
5341,0.219888,0.7652100000000001
128,0.0,0.0
233,0.0,0.0
333,0.0,0.0
434,0.0,0.0
534,0.0,0.0
635,0.0,0.0
740,0.0,0.0
840,0.0,0.0
940,0.0,0.0
1040,0.0,0.0
1140,0.0,0.0
1240,0.0,0.0
1340,0.0,0.0
1440,0.0,0.0
1540,0.0,0.0
1674,0.565448,1.92083
1775,0.0,0.0
1879,0.0,0.306609
2003,0.0,0.457106
2103,0.0,0.0
2213,0.0,0.0
2318,0.0,0.177016
2420,0.0,0.632911
2520,0.0,0.177448
2620,0.0,0.681433
2720,0.0,0.0
2820,0.0,0.0
2920,0.0,0.0
3020,0.0,0.0
3120,0.0,0.0
3220,0.0,0.0
3320,0.0,0.0
3420,0.0,0.0
3520,0.0,0.0
3620,0.0,0.0
3720,0.0,0.0
3820,0.0,0.381664
3920,0.0,0.0
4020,0.0,0.11406600000000001
4121,0.0,0.0
4221,0.0,0.0
4321,0.0,0.37900100000000003
4421,0.0,0.0
4521,0.0,0.0
4621,0.0,0.0
4721,0.0,0.09120310000000001
4822,0.0,0.0
4922,0.0,0.0
5022,0.0,0.0
5122,0.0,0.0
5222,0.0,0.0
5322,0.0,0.0
5422,0.0,0.389734
84,1.7084,2.53386
185,0.0,0.269044
285,0.155999,1.59233
385,0.47283000000000003,1.1234600000000001
489,0.06413669999999999,0.482746
589,0.702926,0.5022439999999999
689,0.0,0.0127816
789,0.35459,0.826996
889,0.156396,0.677132
989,0.618117,1.8392700000000002
1089,1.01728,1.61399
1189,1.81299,2.97227
1289,1.70872,3.1001
1389,2.16721,3.06645
1489,1.1068799999999999,1.9175799999999998
1589,1.63215,2.99664
1689,1.39463,1.7034
1789,1.33283,2.53104
1889,0.658794,1.24369
1989,0.5239510000000001,1.31325
2089,0.36580300000000004,1.0729799999999998
2189,0.25233,1.11214
2289,0.19146400000000002,1.52736
2389,0.376752,0.9738760000000001
2489,0.532586,1.21505
2589,0.284254,0.6970109999999999
2689,0.304078,0.9464819999999999
2789,0.0,0.74303
2889,0.0952667,0.707159
2989,0.0,0.763843
3089,0.0,1.02696
3189,0.198239,1.39836
3289,0.224848,1.19661
3389,0.190727,0.7881670000000001
3489,0.05701799999999999,0.44192200000000004
3589,0.631617,1.49021
3689,0.525732,1.59765
3789,0.606726,1.48045
3889,0.0,1.46248
3989,0.695531,1.1413799999999998
4089,0.7129270000000001,0.899324
4189,0.262462,0.88018
4289,0.24149,1.12218
4389,1.70976,2.7899
4489,0.05386130000000001,0.382272
4589,1.2485899999999999,1.7453
4691,0.747725,1.3514700000000002
4791,0.382052,1.17066
4891,0.352679,1.26024
4991,0.740379,1.5641100000000001
5091,1.1956799999999999,1.46455
5191,1.7184099999999998,1.8539599999999998
39,0.254696,0.9255260000000001
139,0.0325734,1.0543
254,0.0,0.174699
359,0.0,0.08052680000000001
627,0.0,0.433443
727,0.055471900000000005,0.6297659999999999
827,0.0,0.365032
937,0.0,0.279853
1041,0.0,0.357295
1142,0.0,0.48727299999999996
1245,0.0,0.204674
1345,0.13734000000000002,0.05711140000000001
1475,0.0,0.60847
1588,0.182296,0.2003
1690,0.0,0.5905819999999999
1798,0.05246569999999999,0.5095
1900,0.0,0.791734
2000,0.0,0.820643
2100,0.0,0.6893090000000001
2200,0.0,0.48886599999999997
2300,0.0,0.0
2404,0.149899,0.8389209999999999
2515,0.47350299999999995,2.07605
2615,0.0,0.7311770000000001
2721,0.0,0.372546
2828,0.0,0.211556
2928,0.0,0.036261699999999994
3051,0.0,0.271061
3151,0.0,0.21893600000000002
3258,0.0,0.328952
3358,0.0,0.0585889
3458,0.0,0.17815
3558,0.22310100000000002,0.027254900000000002
3658,0.0,0.8251200000000001
3758,0.0,0.35352100000000003
3858,0.0,0.11252899999999999
3958,0.0,0.346544
4058,0.0,0.0
4158,0.0,0.36139699999999997
4304,0.0,0.0374468
4408,0.0210607,0.243006
4511,0.0,0.20463699999999999
4611,0.0,0.44977
4711,0.0,0.813968
4820,0.0,0.8035680000000001
4920,0.0,0.0
5023,0.0,0.27117600000000003
5123,0.0254362,1.00453
5223,0.0,0.6064109999999999
304,0.0,0.368827
911,0.6324649999999999,0.733792
1852,0.5977600000000001,0.712136
2245,0.740904,1.1049799999999999
3164,1.0770600000000001,0.542196
5697,2.2629599999999996,2.23763
168,0.0,0.0
268,0.0,0.0
368,0.0,0.0
468,0.0,0.0
594,0.0,0.0152607
779,0.262256,0.05888340000000001
908,1.08196,0.8329620000000001
1008,0.280058,0.115802
1113,0.651981,0.226002
1215,0.019605900000000002,0.336929
1315,0.0,0.128871
1415,0.460711,0.616279
1515,0.794824,1.10989
1617,1.13378,0.965558
1717,0.530986,0.268406
1817,0.860043,0.771188
1918,0.268859,0.263662
2018,0.792764,0.560574
2118,0.510951,0.409337
2218,0.557046,0.182501
2318,0.384345,0.347246
2418,0.48591999999999996,0.419779
2518,0.514651,0.65649
2619,0.982083,1.1596
2719,1.17638,0.823908
2825,0.643184,0.394244
2940,0.22776799999999997,0.156693
3040,0.539698,0.42613599999999996
3146,0.6794180000000001,0.46198999999999996
3257,0.173282,0.11846300000000001
3382,0.642858,0.471344
3492,0.48083100000000006,0.507857
3596,0.818714,1.12497
3696,0.817562,0.968231
3796,0.43408199999999997,0.190588
3896,1.5717299999999998,1.71645
3999,0.9923559999999999,1.3861299999999999
4100,0.809385,1.31122
4200,0.910373,0.923889
4310,0.136791,0.349116
4414,0.294308,0.424806
4516,0.5201720000000001,0.41455600000000004
4618,0.416653,0.605324
4718,1.28162,1.22718
4818,0.561612,0.490179
4927,0.780612,1.35412
5027,1.02915,1.57018
5127,0.353933,0.393219
5249,0.228818,0.43612700000000004
5352,0.0174084,0.472846
1,0.0,0.11810999999999999
107,0.39300799999999997,1.18907
208,1.03453,0.854223
308,0.26811999999999997,0.436568
408,0.341175,1.54374
508,0.0,0.256387
608,0.323533,0.617356
714,0.0,0.656231
814,0.0,0.377511
914,0.0,0.47485200000000005
1014,0.0264139,0.280152
1114,0.0012135,0.597091
1214,0.177335,0.8119069999999999
1314,0.149339,1.21187
1414,0.0,0.8017529999999999
1514,0.16492,0.45138100000000003
1614,1.3741700000000001,2.09008
1714,1.4194,1.62968
1814,0.014578200000000001,0.912276
1914,0.23184699999999997,0.899438
2014,0.625995,0.639945
2114,0.402636,0.577634
2214,0.349145,0.433609
2314,0.562317,0.467001
2414,0.298217,0.668209
2540,0.48826099999999995,0.109982
2640,0.27614,0.037314599999999996
2740,0.569783,0.526996
2840,0.397953,0.07297680000000001
2940,0.45701400000000003,0.0832837
3040,1.66461,1.96305
3140,0.513523,0.0660239
3240,0.625726,0.342562
3340,0.24001599999999998,0.20151
3440,0.58821,0.19716199999999998
3540,0.8251860000000001,0.38282
3640,0.249349,0.012348600000000001
3740,0.387961,0.178249
3840,1.34685,0.570144
3940,0.482621,0.167658
4040,0.48924399999999996,0.150908
4140,0.713555,0.286592
4240,0.496655,0.0126216
4340,0.360651,0.22901799999999997
4440,0.22811399999999998,0.198943
4540,0.552279,0.25559
4640,0.4379,0.0636192
4740,0.292852,0.0863893
4840,0.551668,0.061023
4940,0.681244,0.42015
5040,0.426501,0.0
5140,0.543254,0.0
5240,0.676122,0.00249328
5340,0.551517,0.159576
5440,0.380639,0.18924000000000002
5540,0.460286,0.0361741
5640,0.401198,0.16789300000000001
5740,3.87826,2.91588
118,0.389034,0.531987
222,0.431888,0.535502
325,0.5839810000000001,0.716907
430,0.0,0.436954
530,0.0,0.0365661
630,0.431972,0.468812
730,0.9222440000000001,1.3866399999999999
830,1.56513,1.9774
930,0.625375,0.8393440000000001
1030,0.645413,0.888075
1130,1.89903,2.23101
1230,0.8528290000000001,1.03736
1330,1.2241799999999998,1.2590299999999999
1430,0.714266,0.779345
1530,0.825959,0.90923
1630,1.1133,1.30325
1730,0.9829209999999999,1.0290000000000001
1835,0.495921,0.506112
1935,0.824691,0.6513100000000001
2035,1.29948,1.24357
2135,0.7453350000000001,0.290954
2235,0.72127,0.342617
2335,0.7201890000000001,0.32702600000000004
2435,0.6843319999999999,0.8680329999999999
2537,0.761069,0.791702
2637,0.803316,1.0267
2737,0.546497,0.787142
2837,1.2113200000000002,1.6553400000000003
2937,0.8299639999999999,1.0797700000000001
3037,0.65278,0.691703
3137,0.0483103,0.6142380000000001
3237,0.0,0.151361
3341,0.963674,1.50016
3759,1.25489,1.32475
3860,0.813545,0.49526899999999996
3961,1.63424,1.94723
4061,1.0358,1.3241
4161,1.3078299999999998,1.4236799999999998
4261,0.8458700000000001,1.19281
4366,1.0854700000000002,1.9103700000000001
4466,1.0287600000000001,1.17666
4566,0.903065,0.581095
4666,1.55453,2.39025
4766,0.92627,1.19731
4866,2.20123,2.5107
4975,0.8890979999999999,2.1693599999999997
5080,1.19785,2.0630900000000003
5263,0.36480500000000005,0.763313
5363,0.735538,1.34127
10,0.0,0.0
110,1.21945,0.480936
210,0.115,0.0926828
310,0.0,0.0
410,0.0,0.0
510,0.0,0.0
610,0.0108027,0.0
710,0.0,0.0
810,0.612796,0.24108600000000002
910,0.0479783,0.298793
1010,0.368398,0.052275
1110,0.0125839,0.0
1210,0.39108200000000004,0.0
1310,0.293687,0.0
1410,0.09651489999999999,0.0
1510,0.126413,0.0
1610,0.0132869,0.0
1710,0.0,0.0
1810,0.0,0.0
1910,0.244714,0.0
2010,0.0,0.0
2110,0.0,0.0
2210,0.0,0.0
2310,0.0,0.0
2410,0.0,0.0
2510,0.104051,0.0
2610,0.0,0.0
2710,0.7970520000000001,0.0
2810,0.0,0.0
2910,0.196149,0.0
3010,0.546547,0.0
3110,0.420306,0.0
3210,0.0,0.0
3310,0.0,0.0
3410,0.0115169,0.0
3510,0.0,0.0
3610,0.601772,0.0
3710,0.039880900000000004,0.0
3810,0.522385,0.0
3910,0.351445,0.0
4010,0.48126,0.0
4110,0.17403,0.0
4210,0.662048,0.0
4310,0.11726500000000001,0.0
4410,0.27555599999999997,0.0
4510,0.46786400000000006,0.305612
4610,0.8842049999999999,0.0
4710,0.143814,0.0
4810,0.18304700000000002,0.0
4910,0.0,0.0
5010,0.043617500000000003,0.0
5110,0.10357999999999999,0.0
5210,0.087848,0.0
5310,0.0109928,0.0
5410,1.05445,0.7963399999999999
94,1.05472,1.4093
194,0.7038979999999999,0.934875
294,0.645195,1.1214
394,0.687503,0.803852
494,0.591274,0.806228
594,0.8435809999999999,1.16791
694,0.7530319999999999,1.3197
794,0.620875,1.18629
894,1.37104,1.53939
994,0.9658620000000001,1.16698
1094,1.30193,1.52815
1194,1.3663299999999998,1.7618900000000002
1294,1.30031,1.8841299999999999
1394,0.027825400000000004,0.492993
1503,1.97203,1.7421200000000001
1603,1.49793,1.36103
1703,0.9639479999999999,1.25709
1803,0.9009389999999999,1.38786
1903,1.21593,1.31434
2003,0.6313989999999999,0.9307209999999999
2109,1.60012,1.33324
2209,0.927406,1.16468
2355,1.59663,1.41937
2458,0.0,0.34116599999999997
2605,1.25011,1.50531
2705,0.925291,1.10035
2805,1.30453,1.4142299999999999
2905,1.29554,1.45938
3005,1.7677599999999998,1.04506
3105,1.46879,1.6043399999999999
3205,1.37588,1.48129
3316,0.510506,1.31606
3416,1.0682399999999999,1.24607
3544,1.1133899999999999,1.35764
3644,1.30303,1.40185
3744,1.22302,1.20622
3844,0.9056709999999999,1.09887
3948,1.22045,1.51265
4048,1.03682,1.50542
4148,1.0358399999999999,1.22526
4248,0.8443149999999999,1.1566100000000001
4348,0.8739180000000001,1.18395
4448,0.8140189999999999,1.33669
4548,1.44012,1.8384599999999998
4648,1.8396099999999997,1.85431
4851,2.25452,2.2427799999999998
4951,1.92682,1.96308
5051,1.71311,1.99368
5151,1.63644,0.583791
61,0.0204059,0.57428
161,0.20756799999999997,0.543578
261,0.043978300000000005,0.267825
361,0.0,0.448441
461,0.0,0.165127
561,0.0,0.386861
679,0.375654,0.765137
779,0.27619299999999997,0.7623880000000001
879,0.383062,0.67291
979,0.0,0.0
1079,1.35544,1.0869
1179,0.5146430000000001,0.851411
1279,0.43955600000000006,0.915816
1379,0.0,0.35180500000000003
1479,0.0808678,0.49265699999999996
1579,0.135871,0.475293
1679,0.5475439999999999,0.44091499999999995
1779,0.282542,0.181804
1879,0.0413283,0.37140100000000004
1987,0.334438,0.5529649999999999
2087,0.384267,0.531637
2187,0.21999899999999997,0.40710999999999997
2323,0.0640049,0.14836400000000002
2458,0.05347330000000001,0.177616
2629,1.14634,0.748458
2748,0.925776,0.786193
2848,1.02726,0.714767
2951,0.431133,0.483153
3059,1.0653299999999999,0.519302
3159,0.513784,0.610114
3260,0.785749,0.844159
3486,0.47591300000000003,1.11596
3599,0.364026,1.01369
3699,1.18205,1.00894
3799,0.70436,0.53809
3899,0.667186,0.618484
3999,0.5670729999999999,0.6604760000000001
4100,0.41968500000000003,0.579231
4213,0.723321,1.1665299999999998
4324,1.19895,1.05426
4424,0.888316,0.239742
4595,0.11972100000000001,0.48601099999999997
4713,0.78766,0.695395
4836,0.570948,0.274901
4945,0.574086,0.429569
5045,0.241853,0.42850699999999997
5145,0.43865600000000005,0.31258800000000003
38,1.24568,2.48734
138,1.23807,1.9967
238,1.1006200000000002,1.7007299999999999
338,1.38479,2.4779400000000003
438,1.64183,2.67951
538,1.03169,1.80235
643,0.491595,1.6231
743,1.4254200000000001,1.87238
843,1.9272599999999998,2.08093
944,1.04884,1.86915
1044,0.9963280000000001,1.67366
1144,2.30194,3.1819
1244,1.5311,2.0099299999999998
1344,2.26016,3.21672
1444,2.92489,3.50306
1544,2.06815,2.5125599999999997
1644,1.46664,1.77825
1744,0.773791,1.05483
1844,1.8405599999999998,2.78766
1944,2.27069,2.58812
2044,1.5009299999999999,1.8893900000000001
2144,1.8116900000000002,2.78261
2244,0.46304799999999996,0.6794279999999999
2344,0.9259700000000001,1.19525
2444,2.9820900000000004,3.07196
2544,1.31809,1.97207
2644,2.1345099999999997,2.7600700000000002
2744,1.2216200000000002,1.41141
2844,1.59923,2.09294
2944,1.8417299999999999,2.56439
3044,0.256488,0.348511
3144,1.02778,0.98401
3244,1.42021,2.23339
3344,0.963576,1.8546099999999999
3444,2.08779,2.6789
3627,1.1421700000000001,1.57126
3728,1.3065799999999999,2.49419
3837,1.1995200000000001,1.62275
3937,1.0951600000000001,2.0424599999999997
4037,1.03134,1.97563
4236,0.48844,0.976273
4348,2.35079,2.69865
4451,1.8711900000000001,1.8691900000000001
4551,1.72934,2.27758
4651,0.9595950000000001,2.03295
4755,0.0599924,0.0
4855,0.295,0.174646
4955,2.5693,3.37126
5055,2.40825,3.17883
5155,1.76403,2.54025
5255,0.899774,1.3882299999999999
5355,1.32365,2.1194599999999997
5455,1.83743,2.39748
20,0.443611,0.468138
348,0.38809,0.422975
1258,0.511219,0.428221
1378,2.2567,2.5691200000000003
1684,0.16600499999999999,0.43773
2889,0.37236199999999997,0.424159
3595,0.0,0.0328761
40,0.0,0.0
140,0.0,0.0
240,0.0,0.0
340,0.0,0.0
440,0.0,0.0
540,0.0,0.0
640,0.0,0.0
740,0.0,0.0
840,0.0,0.0
940,0.0,0.0
1040,0.0,0.0
1154,0.0,0.0
1254,0.0,0.137227
1354,0.0,0.0
1454,0.0,0.0
1554,0.0,0.10403299999999999
1654,0.0,0.0
1754,0.0,0.0
1854,0.0,0.181785
1954,0.0,0.0
2054,0.0,0.0
2154,0.0,0.0
2254,0.0,0.0
2354,0.0,0.0
2454,0.0,0.0
2554,0.0,0.0
2654,0.0,0.0
2754,0.0,0.0
2854,0.0,0.0
2954,0.0,0.0
3054,0.0,0.0
3154,0.0,0.0
3254,0.0,0.0
3354,0.0,0.0
3454,0.0,0.0
3554,0.0,0.0
3654,0.0,0.0
3754,0.0,0.0
3854,0.0,0.0
3954,0.715886,1.08217
4054,0.0,0.0
4154,0.0,0.0
4254,0.0,0.0
4354,0.0,0.0
4454,0.0,0.22111999999999998
4554,0.0,0.0329013
4654,0.0,0.0
4754,0.0,0.0
4854,0.0,0.0
4954,0.0,0.0
5054,0.0,0.0
5154,0.0,0.0
45,0.011659200000000002,0.101601
176,1.1140700000000001,0.163407
527,0.326927,0.0
700,0.698253,0.00987331
820,0.47477299999999995,0.0
943,0.214606,0.0
1047,0.339673,0.0
1251,0.0,0.47287700000000005
1368,0.583817,0.9113379999999999
1499,0.0,0.314488
1627,0.173078,1.21799
1733,0.0881243,0.0
1833,0.00585061,0.0
1943,0.0,0.42498400000000003
2043,0.0300685,0.46537799999999996
2171,0.9349149999999999,0.31751399999999996
2275,0.24964299999999998,1.2481
2384,0.00209541,0.402004
2484,0.0,0.0204731
2606,0.020806900000000003,0.693021
2712,0.414642,0.0
2818,0.0,0.312212
2926,0.0162132,0.253293
3094,0.0529011,1.42002
3230,0.3905,0.759139
3349,0.24454800000000002,0.196127
3510,0.47048500000000004,0.0
3611,0.638916,0.0774701
3736,0.84114,0.0
3850,0.0,0.0
3950,0.0,0.15806800000000001
4050,0.0,0.34216799999999997
4235,0.178585,0.0
4364,0.109226,0.919833
4543,1.19745,0.513684
4731,0.210052,0.48719300000000004
4905,0.607354,0.0115738
5005,0.246437,0.0106609
5112,0.0,0.14232999999999998
5215,0.157131,0.0
5323,0.0,0.06359119999999999
5462,0.249006,1.07
5570,0.00201505,0.0
5670,0.767818,0.358154
