,AU06_r,AU12_r
3135,0.37923,0.0
3235,0.358926,0.6170869999999999
3335,1.37066,1.29589
3435,0.29240900000000003,0.529346
3535,0.291002,0.49562399999999995
3635,0.430093,0.54333
3735,0.650141,1.01338
3835,0.292435,0.366544
3935,0.153083,0.529351
4035,0.0835341,0.293802
4135,1.16444,0.698742
4235,0.757206,1.0411299999999999
4335,0.9846229999999999,0.889085
4435,0.13251500000000002,0.733391
4535,1.51709,0.485867
4635,0.627069,0.408992
4735,0.476793,0.670478
4835,0.275455,0.474239
4935,0.43158500000000005,0.404381
5035,0.17964000000000002,0.384648
5135,0.44127700000000003,0.492116
5235,0.436758,0.46440600000000004
5335,0.32059299999999996,0.6245109999999999
5435,0.0,0.377424
90,0.5386569999999999,0.0
190,1.21169,1.00758
290,0.0,0.0
390,0.466884,0.09800110000000001
490,0.48151099999999997,0.262202
590,0.360925,0.0532702
690,0.11211900000000001,0.0350289
790,0.0,0.0
890,0.29375300000000004,0.13408599999999998
990,0.364588,0.00354506
1090,0.893015,0.8914479999999999
1190,0.32982399999999995,0.127799
1290,2.30702,2.10157
1390,0.0,0.0
1490,0.0,0.0
1590,0.0,0.0
1690,0.747396,0.405643
1790,1.9671299999999998,1.9201400000000002
1890,2.44596,3.0915
1990,0.521333,0.522997
2090,1.01825,0.3986
2190,0.731825,0.20148
2290,0.34586100000000003,0.12947899999999998
2390,0.0,0.0
2490,0.555634,0.397127
2590,0.0,0.0
2690,0.0,0.0
2790,0.0,0.0
2890,0.65886,0.968949
2990,0.6609,1.6348
3090,0.515836,0.288473
3190,0.0,0.0
3290,0.746066,0.317922
3390,0.0,0.0
3490,0.890932,1.35258
3590,0.40128,0.261302
3690,0.0,0.0
3790,0.41689899999999996,0.300365
3890,0.34459,0.396865
3990,1.53019,0.953556
4090,0.186579,0.460996
4190,0.5517270000000001,1.2456
4290,0.6686479999999999,1.3585
4390,0.774296,0.479603
4490,0.6812239999999999,1.01705
4590,0.786899,0.876732
4690,1.8145,1.4729299999999999
4790,0.949174,1.23499
4890,0.0,0.0
4990,2.60675,2.7107799999999997
5090,1.9140700000000002,2.06068
5190,2.34311,2.81657
5290,1.32742,1.6224299999999998
5390,0.0,0.0
5490,1.17036,1.12073
5590,0.451431,0.715533
84,0.230646,0.495216
184,0.5032300000000001,0.391519
284,0.742827,0.589082
384,0.5676479999999999,0.475016
484,0.975907,0.645613
584,1.7227400000000002,2.0493900000000003
684,0.29448,0.246784
784,1.23746,0.817906
884,0.212952,0.5473279999999999
984,0.0,0.0
1084,1.75948,1.52141
1184,0.648033,0.814906
1284,1.1839600000000001,1.0619399999999999
1384,0.322182,0.24212600000000004
1484,0.506003,0.45377799999999996
1584,0.9055620000000001,0.6902149999999999
1684,0.160472,0.887645
1784,0.692396,0.92542
1884,2.54276,2.98933
1984,0.15431,0.515373
2084,0.635824,0.30561
2184,1.3372700000000002,1.3468200000000001
2284,0.319536,0.203539
2384,0.29585500000000003,0.594765
2484,0.642416,0.529942
2584,2.33826,2.0470200000000003
2684,0.633612,0.552441
2784,0.725531,0.6381640000000001
2884,0.8855620000000001,0.9506620000000001
2984,2.59999,3.01729
3084,1.35122,1.17314
3184,1.35703,1.27615
3284,1.35099,1.66747
3384,0.958443,0.9690979999999999
3484,1.1369799999999999,1.21527
3584,0.8134140000000001,0.36052
3684,1.20346,0.541357
3784,0.367093,0.50905
3884,0.311891,0.361021
3984,0.9309629999999999,0.317511
4084,0.43299899999999997,0.5411
4184,2.22077,2.13931
4284,1.7588,1.1674200000000001
4384,2.32462,3.45514
4484,0.41019799999999995,0.313527
4584,0.254956,0.681239
4684,0.830785,1.09808
4784,2.86796,2.85438
4884,2.72231,3.41676
4984,1.56132,1.24574
5084,1.6984099999999998,2.09747
24,0.594218,1.30461
124,1.08792,1.36305
224,0.924201,1.02329
324,0.7629090000000001,0.9893620000000001
424,0.6698310000000001,1.0937700000000001
524,0.6353340000000001,0.646576
624,0.955334,1.02741
724,0.8542120000000001,1.2100899999999999
824,0.5604520000000001,0.466276
924,0.08576639999999999,0.370224
1024,0.60233,0.604023
1124,0.9910180000000001,1.10485
1224,0.0303666,0.562056
1324,1.25978,1.3808799999999999
1424,0.793401,1.1313600000000001
1524,1.11598,1.03508
1624,0.729032,0.787438
1724,0.752424,0.667836
1824,0.8353870000000001,0.744111
1924,1.0347,1.844
2024,1.18935,1.8549200000000001
2124,2.32452,2.83193
2224,1.7198799999999999,1.68353
2324,1.63768,1.48902
2424,1.4522700000000002,1.5383200000000001
2524,1.2386,1.47876
2624,1.42383,1.21674
2724,1.45025,1.62667
2824,1.40785,1.07285
2924,1.20276,0.81621
3024,1.1544,0.9220149999999999
3124,1.29779,1.07315
3224,1.11655,0.763455
3324,0.9984870000000001,0.9334540000000001
3424,1.1486100000000001,0.690638
3524,1.30536,1.18711
3624,1.17993,0.772546
3724,1.28615,1.1156
3824,1.29416,0.798053
3924,1.14361,1.02045
4024,0.504314,0.266714
4124,0.826471,0.6297189999999999
4224,1.05208,0.9540540000000001
4324,1.1183,0.899992
4424,2.72479,3.27365
4524,1.13373,0.9760260000000001
4624,0.9798709999999999,0.557736
4724,0.970982,0.596729
4824,1.31061,0.844097
4924,0.7545810000000001,0.3912
5024,0.876336,0.596209
5124,1.09725,0.37696799999999997
5224,0.985942,0.89702
5324,0.805142,0.796298
5424,0.587601,0.5695640000000001
5524,0.802215,0.519161
5624,1.40794,0.8563629999999999
5724,1.0372299999999999,0.6704399999999999
5824,0.8662639999999999,0.9420709999999999
84,0.87472,0.971297
184,1.38097,1.43265
284,0.395144,0.5614
384,1.2464,1.39761
484,0.0,0.0
584,0.0,0.0
684,0.0,0.0
784,0.900811,1.23912
884,1.20589,1.0876299999999999
984,2.57261,2.31317
1084,1.62705,0.61306
1184,2.6971700000000003,2.0367900000000003
1284,1.66526,1.2379
1384,1.8436099999999997,1.0973600000000001
1484,1.17994,0.122696
1584,1.4035600000000001,1.2669
1684,0.0786639,0.370659
1784,0.46277299999999993,0.20111300000000001
1884,0.6108520000000001,0.295111
1984,0.819773,0.672353
2084,1.2852,1.08542
2184,0.878225,0.387777
2284,0.0,0.0266577
2384,1.60261,1.51227
2484,0.11215699999999999,0.324427
2584,0.604241,0.7884260000000001
2684,0.0,0.14694100000000002
2784,0.90122,1.27128
2884,0.0,0.246098
2984,0.8500489999999999,1.33158
3084,0.978934,1.3280399999999999
3184,0.0,0.0822051
3284,0.0,0.5504720000000001
3384,0.758205,1.23645
3484,0.0196912,0.761191
3584,0.485875,1.21918
3684,0.711286,1.77095
3784,0.347507,0.884215
3884,0.0,0.0
3984,0.0220636,0.486367
4084,0.0,0.836291
4184,0.0347327,0.0
4284,0.00463346,0.745226
4384,0.241101,0.8614200000000001
4484,2.1155,2.06205
4584,0.0102213,0.32483
4684,0.173631,0.018692700000000003
4784,0.431496,0.9670780000000001
4884,0.746857,0.710475
4984,1.2456,1.11029
5084,0.771349,1.05584
5184,0.784924,0.682874
5284,0.19280999999999998,1.00099
5384,1.95321,2.49684
94,0.291439,0.697628
194,0.0,0.0
294,0.6929890000000001,1.42622
394,0.0,0.167477
494,0.0,0.421195
594,0.031145799999999998,0.592542
694,0.0,0.031076200000000002
794,0.993849,1.3405
894,0.524517,1.02146
994,0.168034,0.0
1094,0.12206800000000001,0.0
1194,0.106528,0.585784
1294,0.8311930000000001,1.41547
1394,0.6884779999999999,1.6782
1494,0.5173949999999999,0.0672854
1594,0.42858500000000005,0.241934
1694,0.442226,1.80023
1794,0.27557800000000005,0.526842
1894,0.473387,1.7389599999999998
1994,0.0,0.583753
2094,0.657166,0.937946
2194,0.590775,0.0
2294,0.0,0.5039520000000001
2394,0.20779699999999998,0.6473
2494,0.328967,0.9779639999999999
2594,0.00615819,0.619233
2694,0.319721,1.24045
2794,0.364786,1.05881
2894,0.053176999999999995,1.31681
2994,1.0256100000000001,0.940522
3094,0.0285735,1.10768
3194,0.968081,1.2901
3294,0.0,0.19857
3394,0.0,0.377254
3494,0.0550193,0.0351958
3594,0.00903877,0.5610189999999999
3694,0.0136644,0.874648
3794,0.029555400000000003,1.0763200000000002
3894,0.722511,1.38826
3994,0.0,0.415916
4094,0.271704,0.0
4194,0.07828539999999999,0.44173599999999996
4294,0.328237,1.1266100000000001
4394,0.139956,0.867142
4494,0.0,0.690218
4594,0.225867,0.711535
4694,0.0475901,0.979082
4794,0.0,0.688526
4894,0.567699,0.0906903
4994,0.17186700000000002,0.579304
5094,0.748538,0.9977469999999999
14,0.0,0.0
114,0.0,0.0
214,0.0,0.0
314,0.0,0.0
414,0.0,0.0
514,0.0,0.0
614,0.0,0.0
714,0.0,0.0
814,0.0,0.0
914,0.0,0.0
1014,0.0,0.0
1114,0.0,0.0
1214,0.0,0.0
1314,0.0,0.0
1414,0.0,0.0
1514,0.365559,0.0
1614,0.367252,0.0
1714,0.0,0.0
1814,0.0,0.0
1914,0.0,0.0
2014,0.155649,0.0
2114,0.277833,0.062077999999999994
2214,0.0,0.0
2314,0.860878,1.2297200000000001
2414,0.10944100000000001,0.0
2514,0.0,0.0
2614,0.07871410000000001,0.0
2714,0.0,0.0
2814,0.0,0.0
2914,0.0,0.0
3014,0.0,0.0
3114,0.261826,0.0
3214,0.22492399999999999,0.0262135
3314,0.318608,0.115998
3414,0.0,0.0
3514,0.0,0.0
3614,0.114506,0.5251439999999999
3714,0.146954,0.0
3814,0.0,0.0
3914,0.0,0.0
4014,0.324583,0.0
4114,0.0,0.0505759
4214,0.0,0.0
4314,0.023768,0.0
4414,0.0,0.0
4514,0.0,0.0
4614,0.0,0.0
4714,0.0,0.0
4814,0.0,0.0
4914,0.0,0.0
5014,0.0,0.0
5114,0.950317,1.69382
5214,0.0,0.0
45,0.673124,0.961498
145,0.5693199999999999,1.15848
245,0.0,0.47843199999999997
345,0.362271,0.6744
445,0.0283421,0.753792
545,0.0,0.378227
645,0.0,0.46360200000000007
745,0.0,0.376145
845,0.0,0.486886
945,0.0,0.41155699999999995
1045,0.0,1.04439
1145,0.0342195,0.6082529999999999
1245,0.0,0.828566
1345,0.139566,1.02309
1445,1.6753099999999999,2.98617
1545,0.821042,1.7062400000000002
1645,0.324826,1.05342
1745,0.26753000000000005,0.736664
1845,0.0897325,1.2207
1945,0.0628648,0.758039
2045,0.169146,1.13165
2145,0.129839,0.911495
2245,0.167451,0.8561200000000001
2345,0.312577,1.00443
2445,0.0,0.718151
2545,0.08612230000000001,0.7410479999999999
2645,0.20506799999999997,0.969859
2745,0.0,0.746935
2845,0.0,0.40161199999999997
2945,0.0,0.788725
3045,0.0,0.565654
3145,0.214625,1.16445
3245,0.020340900000000002,0.225992
3345,0.0,0.540293
3445,0.11635899999999999,0.851303
3545,0.0,0.920298
3645,0.0,0.623631
3745,0.132509,0.697571
3845,0.0550715,0.705701
3945,0.438201,0.889516
4045,0.0,0.632319
4145,0.197691,0.56722
4245,0.0,0.582048
4345,0.0,0.269805
4445,0.0,0.489425
4545,0.0,0.300908
4645,0.0243683,0.595777
4745,0.0,0.640584
4845,0.0134857,0.613268
4945,0.187665,0.9136209999999999
5045,0.0,0.701747
5145,0.0,0.9175540000000001
5245,0.42918100000000003,1.0868200000000001
65,0.0,0.190486
165,0.129353,0.0
265,0.0,0.0
365,0.0,0.0
465,0.0,0.0
565,0.0,0.0
665,0.0,0.0
765,0.0,0.0
865,0.0,0.0
965,0.189809,0.0
1065,0.0,0.0
1165,0.0,0.0
1265,0.0,0.28594899999999995
1365,0.0,0.717354
1465,0.0,0.256704
1565,0.150249,0.22882
1665,0.0,0.21256799999999998
1765,0.0,0.252117
1865,0.0,0.115792
1965,0.0,0.205548
2065,0.0,0.0
2165,0.243351,0.0
2265,0.0,0.0
2365,0.0,0.012418
2465,0.0,0.15434900000000001
2565,0.0,0.0
2665,0.0,0.0484023
2765,0.0,0.0
2865,0.0,0.113534
2965,0.0,0.299691
3065,0.0,0.037350699999999994
3165,0.126839,0.0
3265,0.0,0.622391
3365,0.627089,0.950593
3465,0.021668700000000003,0.07546749999999999
3565,0.0,0.0
3665,0.0,0.554412
3765,0.0,0.585635
3865,0.0,0.0600148
3965,0.0,0.140353
4065,0.0,0.313718
4165,0.0,0.0
4265,0.0,0.055789599999999995
4365,0.0,0.0588948
4465,0.0,0.0
4565,0.0,0.46608
4665,0.0,0.135355
4765,0.0,0.0
4865,0.0,0.373675
4965,0.0,0.0
5065,0.0,0.0
5165,0.0,0.0
5265,0.0,0.0
5365,0.0,0.114916
5465,0.0512094,0.0440437
5565,0.0,0.340122
15,0.0,1.17619
115,0.321373,0.8338629999999999
215,0.0,0.703168
315,1.1048200000000001,1.3757700000000002
415,0.0,0.30775399999999997
515,0.18803599999999998,1.18787
615,0.799477,1.39592
715,0.0837459,1.11748
815,0.0,0.0
915,0.0,0.0
1015,0.0633207,0.857051
1115,0.0732023,0.667447
1215,0.0,0.0733349
1315,0.0,0.0
1415,0.0,0.0
1515,0.523237,0.860408
1615,1.1075700000000002,1.09299
1715,0.0,0.050674800000000006
1815,0.0607499,0.122045
1915,0.05667040000000001,0.213772
2015,0.08566789999999999,0.361265
2115,0.2798,0.36031799999999997
2215,0.0,0.00824168
2315,0.363779,0.528473
2415,0.640562,0.910904
2515,0.0,0.0
2615,0.0,0.0130096
2715,0.0,0.12427300000000001
2815,0.025244299999999997,0.060778399999999996
2915,0.055207000000000006,0.34625
3015,8.60118e-05,0.16220299999999999
3115,0.0,0.0
3215,0.0634507,0.601619
3315,0.02922,0.16539
3415,0.0,0.0
3515,0.505703,0.461046
3615,0.0,0.0
3715,0.0667599,0.209585
3815,0.0,0.0
3915,0.0409284,0.0
4015,0.150149,0.0
4115,0.0576256,0.0406819
4215,0.0,0.0
4315,0.222273,0.402771
4415,0.597598,0.512416
4515,0.0854668,0.460629
4615,0.36595700000000003,0.349196
4715,0.0,0.131414
4815,0.483625,0.480419
4915,0.0925477,0.33624699999999996
5015,1.00624,1.06156
5115,0.185973,0.0
5215,0.362168,0.338287
5315,0.0822278,0.039444400000000004
34,0.0,0.0
134,2.50063,3.2731
234,2.36327,3.3248
334,2.0406400000000002,2.0622
434,0.800262,0.434004
534,1.10989,0.5262979999999999
634,1.36294,0.198729
734,1.6785400000000001,0.348914
834,0.0,0.0
934,0.0,0.0
1034,2.3439,2.30631
1134,3.39934,3.8761
1234,3.05997,4.48835
1334,1.05196,1.21276
1434,2.573,3.77625
1534,2.94109,3.76445
1634,2.13659,1.5351
1734,1.1186200000000002,0.712615
1834,0.34139400000000003,0.11894500000000001
1934,1.0619,1.08305
2034,0.271891,0.37903600000000004
2134,1.0817,1.29047
2234,1.92684,1.29558
2334,1.6732099999999999,0.48133400000000004
2434,1.2779,0.277292
2534,0.596225,1.48777
2634,0.8408559999999999,1.5014
2734,0.6837489999999999,1.05849
2834,0.757554,0.867038
2934,1.08055,0.9742620000000001
3034,1.45859,1.38626
3134,0.0,0.0
3234,0.57565,0.618417
3334,0.756648,1.50281
3434,0.848405,1.26439
3534,1.11568,1.82477
3634,1.43241,1.47149
3734,0.779522,2.0558099999999997
3834,3.43911,3.8301199999999995
3934,1.1966700000000001,1.50404
4034,1.58885,1.4076600000000001
4134,1.78745,1.74167
4234,1.70183,1.70144
4334,0.0,0.0
4434,1.143,1.55701
4534,0.0,0.0
4634,0.0,0.0
4734,0.641772,1.9111799999999999
4834,1.29552,2.22237
4934,1.25017,1.23892
5034,1.07456,0.6595840000000001
5134,0.6328630000000001,0.894951
5234,0.521203,1.3132
5334,0.805882,0.768926
5434,0.484921,0.40924699999999997
5534,0.381365,0.13730699999999998
5634,1.02173,0.859593
5734,1.22801,1.16468
5834,1.07864,0.7283109999999999
5934,2.33296,2.76456
6034,0.0,0.0
6134,0.0,0.0
6234,0.0,0.0
36,0.053780999999999995,0.185722
136,0.0,0.0
236,0.0,0.0
336,0.020525599999999998,0.09171699999999999
436,0.378274,0.520472
536,0.0,0.0
636,0.176206,0.296714
736,0.35894299999999996,1.15291
836,0.0,0.0
936,0.0,0.0
1036,0.00686488,0.0
1136,0.0,0.0237791
1236,0.0,0.0
1336,0.0,0.0
1436,0.0,0.0
1536,0.0,0.0
1636,0.26903299999999997,0.0
1736,0.533166,0.9768
1836,0.0,0.0
1936,0.0,0.0
2036,0.0,0.5175529999999999
2136,0.21044000000000002,0.20394400000000001
2236,0.0,0.0
2336,0.0,0.186514
2436,0.0,0.0
2536,0.0,0.0
2636,0.0,0.0
2736,0.0,0.0
2836,0.0,0.0
2936,0.0,0.0
3036,0.35639099999999996,0.045139099999999995
3136,0.0,0.0
3236,0.0,0.0
3336,0.0,0.0
3436,0.0,0.0315282
3536,0.0,0.0
3636,0.0,0.0
3736,0.0,0.0
3836,0.0,0.0
3936,0.07430060000000001,0.0
4036,0.0,0.0
4136,0.0,0.0
4236,1.7208,2.40278
4336,0.0,0.0
4436,0.0,0.0
4536,0.0,0.0
4636,0.0,0.0
4736,0.0,0.0
4836,0.0,0.0
4936,0.0,0.0
5036,0.701298,0.0
5136,0.0,0.0
5236,0.0,0.0
5336,1.73563,2.2833900000000003
5436,0.250578,0.605528
82,0.00775769,0.63415
182,2.68637,3.76283
282,2.27828,3.01396
382,1.325,2.05156
482,0.47393500000000005,1.1352799999999998
582,1.92934,2.84194
682,0.861835,1.4152
782,0.8172560000000001,1.56436
882,1.75205,2.99193
982,2.2265,2.73774
1082,2.19881,3.13712
1182,0.36717,1.12649
1282,1.6682099999999997,2.333
1382,1.7908099999999998,2.8702799999999997
1482,1.71597,2.4819999999999998
1582,1.4888700000000001,2.13292
1682,1.44145,3.0926299999999998
1782,0.950667,2.2005
1882,1.81706,3.21407
1982,2.87005,2.8856599999999997
2082,1.19967,2.2223900000000003
2182,1.9383700000000001,3.12753
2282,1.1522700000000001,1.53183
2382,1.62384,2.8535
2482,1.71478,2.7128900000000002
2582,0.809584,1.42344
2682,2.05856,3.13267
2782,1.14002,1.98613
2882,1.75512,2.84599
2982,1.50696,2.38029
3082,1.0179799999999999,1.50766
3182,2.22476,2.95918
3282,0.544043,1.56865
3382,1.30702,2.1447599999999998
3482,1.23046,2.11025
3582,1.09354,2.11902
3682,2.19632,3.43278
3782,2.0925599999999998,3.3460199999999998
3882,0.6944279999999999,1.44771
3982,0.920283,1.6962400000000002
4082,2.16852,3.02731
4182,1.83969,2.47083
4282,2.67003,3.4601300000000004
4382,1.9381099999999998,2.62415
4482,1.91345,2.43418
4582,0.598815,0.728992
4682,0.185668,0.807902
4782,0.485939,1.1058700000000001
4882,0.954523,1.16241
4982,2.25783,2.82475
5082,1.96668,2.9948200000000003
5182,2.0009200000000003,3.00792
5282,2.02814,2.72408
24,0.422313,1.0781100000000001
124,0.727371,0.676466
224,0.041231699999999996,0.0
324,0.0516985,0.0
424,0.156419,0.44181499999999996
524,0.0463111,0.27477399999999996
624,0.0,0.0
724,0.0,0.0
824,0.0,0.14
924,0.0,0.0
1024,0.0,0.0728909
1124,0.00309548,0.42797700000000005
1224,0.0186128,0.118805
1324,0.066104,0.33913499999999996
1424,0.626297,1.11236
1524,0.303744,0.604597
1624,0.600124,0.293659
1724,0.835326,0.8935270000000001
1824,0.129628,0.32676
1924,0.030930700000000002,0.257223
2024,0.0,0.286177
2124,0.149339,0.232327
2224,0.0110427,0.808001
2324,1.02417,1.00619
2424,0.30718,0.377936
2524,0.0,0.0
2624,0.0,0.27710300000000004
2724,0.177428,0.21330700000000002
2824,0.18457,0.28412600000000005
2924,0.12271900000000001,0.0
3024,0.11218800000000001,0.167736
3124,0.478716,0.41713500000000003
3224,0.301867,0.35788200000000003
3324,0.156933,0.13630899999999999
3424,0.49214600000000003,0.562873
3524,0.126723,0.9094030000000001
3624,0.242127,0.328847
3724,0.132963,0.405127
3824,0.0233122,0.36236399999999996
3924,0.654486,0.623395
4024,0.5412600000000001,0.0624595
4124,0.55772,1.19268
4224,0.5589390000000001,0.788423
4324,0.0,0.0
4424,0.42831800000000003,0.377751
4524,0.10397100000000001,0.511686
4624,0.8936299999999999,0.6457149999999999
4724,0.5870489999999999,1.3707200000000002
4824,0.567058,0.80828
4924,0.371359,0.2291
5024,0.639087,1.0437
5124,0.372422,1.41298
5224,0.0,0.144683
5324,0.12228800000000001,0.7233390000000001
97,0.0,0.00968124
197,0.0,0.392606
297,0.0,0.0
397,0.0,0.0
497,0.0,0.0
597,0.0,0.0
697,0.0,0.0
797,0.0,0.0
897,0.48635200000000006,0.841047
997,0.0,0.539094
1097,0.0,0.0
1197,0.670212,0.8907950000000001
1297,0.0,0.218419
1397,0.469228,0.965751
1497,0.0,0.25266900000000003
1597,0.0214602,0.7840520000000001
1697,0.0,0.620243
1797,0.010753700000000001,0.663571
1897,0.0,0.27878000000000003
1997,0.0,0.433883
2097,1.8196900000000003,2.33039
2197,0.0251595,0.5117729999999999
2297,0.273925,0.9492860000000001
2397,0.0,0.660827
2497,0.6869069999999999,0.83568
2597,1.44963,2.18149
2697,0.47310399999999997,1.0298
2797,0.0,0.0
2897,0.05450830000000001,0.802668
2997,0.00105251,0.411652
3097,0.610859,0.9832209999999999
3197,2.00961,2.71614
3297,0.0,0.281129
3397,0.0,0.017529
3497,0.0,0.186244
3597,0.0949627,0.892759
3697,0.560844,1.07218
3797,0.644478,1.16149
3897,0.570442,1.40229
3997,0.0,0.816832
4097,1.04562,1.6013899999999999
4197,0.756391,1.3235700000000001
4297,1.51376,2.20165
4397,0.303145,1.10154
4497,0.0,0.54143
4597,0.31450500000000003,1.2001899999999999
4697,0.182109,0.7753800000000001
4797,0.0,0.473208
4897,0.0,0.740881
4997,1.8682900000000002,2.65472
5097,0.102279,0.952591
5197,0.0,0.297982
5297,0.0,0.030108
5397,0.0385249,0.8224239999999999
5497,1.3572799999999998,2.10241
5597,2.11689,2.61511
59,0.6873859999999999,1.57899
159,2.17822,2.59983
259,0.324407,0.544854
359,0.0,0.0
459,0.0,0.172816
559,0.0,0.0754926
659,1.08684,1.21859
759,0.34926399999999996,0.875811
859,0.185853,0.765651
959,0.994301,1.56956
1059,0.539607,1.4788700000000001
1159,2.40216,3.39701
1259,0.0626672,0.401448
1359,1.6622400000000002,2.9876400000000003
1459,0.21762600000000001,0.489791
1559,2.42267,2.67532
1659,1.43135,1.8034599999999998
1759,2.27317,2.91502
1859,0.515703,0.838541
1959,0.638849,1.15195
2059,0.07720650000000001,0.191906
2159,0.00159904,0.34129
2259,0.00829303,0.0
2359,0.706196,0.8780709999999999
2459,0.21661999999999998,0.682236
2559,0.801036,1.3658299999999999
2659,0.363604,1.0053299999999998
2759,1.3905,1.5332700000000001
2859,0.679629,1.02338
2959,1.5743,2.66032
3059,0.0704942,0.198182
3159,0.5124340000000001,1.06823
3259,0.20876,0.521999
3359,0.0,0.518732
3459,1.26424,2.0286299999999997
3559,1.99951,3.0152200000000002
3659,1.0102200000000001,2.1558200000000003
3759,1.68946,3.10209
3859,1.19055,1.13782
3959,0.751794,1.27941
4059,0.525343,1.20792
4159,1.70935,2.65028
4259,0.287892,1.0685799999999999
4359,0.44088900000000003,1.13221
4459,0.66056,1.5202
4559,1.40554,2.59097
4659,2.24131,3.11004
4759,2.20399,3.1743
4859,1.61363,2.94786
4959,0.746829,1.8142099999999999
5059,2.03877,3.3289800000000005
5159,0.9031959999999999,1.29318
47,0.0,0.0
147,0.0,0.0
247,0.0,0.0
347,0.0,0.0
447,0.0,0.35899899999999996
547,0.0,0.227392
647,0.0,0.0
747,0.45178199999999996,1.0741
847,0.0,0.62803
947,0.0,1.20141
1047,0.0,0.0804033
1147,0.0,0.676138
1247,0.0,0.9875149999999999
1347,0.0,0.467405
1447,0.0,0.650197
1547,0.0,0.206906
1647,0.0,0.262735
1747,0.0,0.392675
1847,0.0,0.203128
1947,0.0,0.380762
2047,0.0,0.5310699999999999
2147,0.0,0.0
2247,0.0,0.21717899999999998
2347,0.0,0.0975528
2447,0.0,0.7040890000000001
2547,0.0,0.0
2647,0.0,0.125559
2747,0.0,0.768468
2847,0.0,0.290317
2947,0.0,0.0
3047,0.0,0.236895
3147,0.0,0.43154799999999993
3247,0.0,0.35163
3347,0.0,0.481703
3447,0.0,0.25604299999999997
3547,0.0,0.08629529999999999
3647,0.0,0.0782949
3747,0.0,0.495428
3847,0.0,0.0
3947,0.0,0.308573
4047,0.0,0.289457
4147,0.0,0.95089
4247,0.0,0.551974
4347,0.0,0.019431599999999997
4447,0.0,0.38847
4547,0.0,0.183226
4647,0.0,0.177172
4747,0.0,0.0
4847,0.0,0.0
4947,0.0,0.22928800000000002
5047,0.0,0.0
5147,0.0,0.42955600000000005
42,0.358734,0.899568
142,1.71097,2.5649
242,0.0,0.21536799999999998
342,0.637976,0.27511599999999997
442,0.138213,0.122824
542,0.00877946,0.86215
642,0.0,0.273773
742,0.0484715,0.281719
842,0.0,0.630857
942,0.167269,0.602097
1042,0.0,0.33169299999999996
1142,0.292483,0.67161
1242,0.329525,0.6394029999999999
1342,0.332531,0.9342020000000001
1442,0.00488102,0.686942
1542,1.5927,2.70036
1642,0.800462,0.5779340000000001
1742,1.20141,1.69167
1842,0.308446,0.537798
1942,0.0,0.220063
2042,0.0215364,0.45009
2142,0.0,0.508648
2242,0.419396,0.631872
2342,0.469625,0.307287
2442,0.0,0.0
2542,0.12605,0.67583
2642,0.43250200000000005,1.51535
2742,0.279071,0.9234469999999999
2842,0.0,0.5916939999999999
2942,0.0,0.841424
3042,0.0,0.0
3142,0.0,0.0
3242,0.0257323,0.45567700000000005
3342,0.00971001,0.348744
3442,0.0,0.120249
3542,0.6598149999999999,2.48501
3642,0.367171,1.0872700000000002
3742,0.49645900000000004,1.2359799999999999
3842,0.297377,0.8762989999999999
3942,0.0,0.179016
4042,0.0,0.690099
4142,0.193138,1.2291299999999998
4242,0.0,0.44563500000000006
4342,0.224503,1.01684
4442,0.147755,0.757818
4542,0.0,0.5742649999999999
4642,0.484728,1.8591099999999998
4742,0.881252,1.31322
4842,0.17143,0.7283850000000001
4942,0.359509,1.50518
5042,0.954448,2.2675799999999997
5142,0.0,1.0722
32,1.92145,2.0662
132,0.0,0.0
232,0.0,0.0
332,0.0,0.0
432,0.0,0.0
532,0.0,0.0
632,0.0,0.0
732,0.0166201,0.0475955
832,0.0,0.0
932,1.47433,1.44489
1032,0.5939800000000001,0.7414430000000001
1132,0.300763,0.41082700000000005
1232,0.243925,0.38650100000000004
1332,0.9869899999999999,1.05721
1432,0.0320637,0.164073
1532,0.0,0.38209499999999996
1632,0.0,0.035760400000000005
1732,0.0,0.035370599999999995
1832,0.030028700000000002,0.306559
1932,0.0,0.126625
2032,0.460638,0.393491
2132,0.205801,0.40685
2232,0.0,0.07116439999999999
2332,0.0,0.00177092
2432,0.0,0.244626
2532,0.0,0.0872211
2632,0.128951,0.12898199999999999
2732,0.181125,0.33821599999999996
2832,0.146592,0.113561
2932,0.0,0.00405518
3032,0.0,0.115889
3132,0.0,0.174609
3232,0.16276300000000002,0.19851300000000002
3332,0.0,0.148387
3432,0.0,0.142673
3532,0.0,0.08970360000000001
3632,0.0,0.06299930000000001
3732,0.0,0.167845
3832,0.0,0.18402000000000002
3932,0.0,0.0
4032,0.0,0.0
4132,0.0,0.207697
4232,0.0,0.39853
4332,0.377496,0.46734799999999993
4432,0.0,0.325004
4532,0.0,0.317237
4632,0.0265755,0.284932
4732,0.210774,0.270784
4832,0.0402283,0.11148499999999999
4932,0.0361127,0.416455
5032,0.0,0.160365
5132,0.819268,0.773528
5232,0.0,0.160271
5332,0.158903,0.171414
54,0.0,0.948732
154,0.0,0.7838890000000001
254,0.0,0.0
354,0.0,0.06658389999999999
454,0.0,0.159752
554,0.0,0.43718599999999996
654,0.169771,0.723601
754,0.00277519,0.162563
854,0.0,0.11702699999999999
954,0.0,0.268345
